Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"06/04/2019 22:40:28","2","NOISEB-Noise Complaint","BPD190604-041877",""
"06/04/2019 23:25:24","2","NOISEB-Noise Complaint","BPD190604-041882",""
"06/04/2019 23:28:29","2","NOISEB-Noise Complaint","BPD190604-041883",""
"06/04/2019 23:35:53","2","CRMIS2B -Criminal Mis J/O","BPD190604-041884","20190604-0006095"
"06/04/2019 23:51:26","2","NOISEB-Noise Complaint","BPD190604-041885",""
"11/15/2018 00:15:36","2","NOISEB-Noise Complaint","BPD181115-091686",""
"11/15/2018 00:41:05","2","NOISEB-Noise Complaint","BPD181115-091689",""
"06/04/2019 21:57:31","2","NOISEB-Noise Complaint","BPD190604-041870",""
"06/04/2019 20:57:23","2","PDACCB-Property Damage Acc","UCBP190604-041861","20190604-0006093"
"06/04/2019 18:54:59","2","PDACCB-Property Damage Acc","BPD190604-041831",""
"06/04/2019 19:39:09","2","HAZARB-Hazard","BPD190604-041836",""
"06/04/2019 00:06:43","2","NOISEB-Noise Complaint","BPD190604-041576",""
"06/04/2019 20:34:49","2","DISTU2B - Disturbance J/O","BPD190604-041856","20190604-0006092"
"06/04/2019 20:06:43","2","CRMIS2B -Criminal Mis J/O","BPD190604-041846",""
"06/04/2019 20:16:33","2","SUSPI2B-Suspicious J/O","BPD190604-041849",""
"06/04/2019 17:54:22","2","DISTU2B - Disturbance J/O","BPDBC190604-041817",""
"06/04/2019 18:41:15","2","NOISEB-Noise Complaint","BPD190604-041827",""
"06/04/2019 16:57:01","2","SUSPI2B-Suspicious J/O","BPD190604-041803",""
"06/04/2019 16:17:29","2","PDACCB-Property Damage Acc","BPD190604-041789","20190604-0006081"
"06/04/2019 16:33:23","2","PDACCB-Property Damage Acc","BPD190604-041796","20190604-0006084"
"06/04/2019 16:46:48","2","PDACCB-Property Damage Acc","UCBP190604-041788","20190604-0006082"
"06/04/2019 13:44:42","2","WEAPO2B-Weapon J/O","BPD190604-041725",""
"06/04/2019 13:59:55","2","SUSPI2B-Suspicious J/O","BPD190604-041729",""
"06/04/2019 14:16:43","2","INEXP2B-Indecent Exposure J/O","BPD190604-041738",""
"06/04/2019 14:36:41","2","PDACCB-Property Damage Acc","BPD190604-041754","20190604-0006072"
"06/04/2019 14:14:35","2","HAZARB-Hazard","BPD190604-041734",""
"06/04/2019 14:15:35","2","SUSPI2B-Suspicious J/O","BPD190604-041735",""
"06/04/2019 13:23:54","2","CIVILB - Civil Assist","BPD190604-041718",""
"06/04/2019 12:28:04","2","DRUNKB-Drunk Person","BPD190604-041698","20190604-0006063"
"06/04/2019 12:38:18","2","PDACCB-Property Damage Acc","BPD190604-041700","20190604-0006064"
"06/04/2019 12:57:26","2","PDACCB-Property Damage Acc","BPD190604-041707","20190604-0006066"
"06/04/2019 10:46:28","2","PDACCB-Property Damage Acc","BPD190604-041667","20190604-0006060"
"06/04/2019 10:47:15","2","PDACCB-Property Damage Acc","BPD190604-041668","20190604-0006059"
"06/04/2019 11:53:45","2","PDACCB-Property Damage Acc","BPD190604-041690","20190604-0006062"
"06/04/2019 11:35:30","2","PDACCB-Property Damage Acc","BPD190604-041684","20190604-0006061"
"06/04/2019 11:41:28","2","DRUNKB-Drunk Person","BPD190604-041685",""
"06/04/2019 09:26:53","2","CIVILB - Civil Assist","BPD190604-041639",""
"06/04/2019 10:18:40","2","TRESP2B-Trespassing J/O","BPD190604-041657",""
"06/04/2019 10:21:44","2","PDACCB-Property Damage Acc","BPDBC190604-041658","20190604-0006058"
"06/04/2019 09:48:32","2","HAZARB-Hazard","BPD190604-041649",""
"06/04/2019 07:52:11","2","HARAS2B-Harassment J/O","BPD190604-041617",""
"06/04/2019 08:35:48","2","HARAS2B-Harassment J/O","BPD190604-041628",""
"06/04/2019 01:00:35","2","SHOTS2B-Shots Heard J/O","BPD190604-041580",""
"06/04/2019 00:44:23","2","NOISEB-Noise Complaint","BPD190604-041579",""
"06/03/2019 22:49:00","2","DRUNKB-Drunk Person","BPD190603-041559","20190603-0006046"
"06/03/2019 22:52:04","2","NOISEB-Noise Complaint","BPD190603-041560",""
"06/03/2019 22:58:02","2","SUSPI2B-Suspicious J/O","BPD190603-041562",""
"06/04/2019 00:01:36","2","NOISEB-Noise Complaint","BPD190604-041571",""
"06/03/2019 21:12:06","2","SUSPI2B-Suspicious J/O","BPD190603-041544",""
"06/03/2019 21:12:12","2","TRESP2B-Trespassing J/O","BPD190603-041545",""
"06/03/2019 21:17:02","2","SHOTS2B-Shots Heard J/O","BPD190603-041546",""
"06/03/2019 11:15:21","2","TRESP2B-Trespassing J/O","BPD190603-041366",""
"06/03/2019 18:47:17","2","NOISEB-Noise Complaint","BPD190603-041510",""
"06/03/2019 18:54:03","2","TRESP2B-Trespassing J/O","BPD190603-041514",""
"06/03/2019 19:18:46","2","PDACCB-Property Damage Acc","BPD190603-041519","20190603-0006041"
"06/03/2019 20:04:24","2","DRUNKB-Drunk Person","BPD190603-041527",""
"06/03/2019 20:07:29","2","HAZARB-Hazard","BPD190603-041529",""
"06/03/2019 20:21:49","2","CIVILB - Civil Assist","BPD190603-041531",""
"06/03/2019 17:41:36","2","CRMIS2B -Criminal Mis J/O","BPD190603-041455","20190603-0006037"
"06/03/2019 15:55:45","2","ASSAU2B - Assault J/O","BPD190603-041456",""
"06/03/2019 17:06:42","2","PDACCB-Property Damage Acc","BPD190603-041487",""
"06/03/2019 16:35:26","2","PDACCB-Property Damage Acc","BPD190603-041468","20190603-0006031"
"06/03/2019 14:52:11","2","PDACCB-Property Damage Acc","BPD190603-041435","20190603-0006027"
"06/03/2019 14:29:10","2","HARAS2B-Harassment J/O","BPD190603-041427",""
"06/03/2019 13:34:39","2","PDACCB-Property Damage Acc","BPD190603-041411","20190603-0006023"
"06/03/2019 06:36:39","2","CRMIS2B -Criminal Mis J/O","BPD190603-041295",""
"06/02/2019 22:42:08","2","NOISEB-Noise Complaint","BPD190602-041276",""
"06/02/2019 22:21:42","2","LILAWB-Liquor Law","BPD190602-041266",""
"06/03/2019 02:40:05","2","NOISEB-Noise Complaint","BPD190603-041287",""
"06/03/2019 08:12:32","2","CIVILB - Civil Assist","BPD190603-041315",""
"06/03/2019 10:08:28","2","DRUNKB-Drunk Person","BPD190603-041345",""
"06/03/2019 10:09:52","2","PDACCB-Property Damage Acc","BPD190603-041346",""
"06/03/2019 13:06:48","2","PDACCB-Property Damage Acc","BPD190603-041402","20190603-0006022"
"06/02/2019 21:58:17","2","DISTU1B - Disturbance I/P","BPD190602-041259",""
"06/02/2019 21:26:35","2","NOISEB-Noise Complaint","BPD190602-041252",""
"06/02/2019 19:47:37","2","DRUNKB-Drunk Person","BPD190602-041234",""
"06/02/2019 20:12:40","2","SUSPI2B-Suspicious J/O","BPD190602-041237",""
"06/02/2019 20:24:11","2","NOISEB-Noise Complaint","BPD190602-041241",""
"06/01/2019 13:00:30","2","TRESP2B-Trespassing J/O","BPD190601-040876",""
"06/02/2019 18:20:37","2","SUSPI2B-Suspicious J/O","BPD190602-041220",""
"06/02/2019 18:00:22","2","PDACCB-Property Damage Acc","BPD190602-041218",""
"06/02/2019 12:33:44","2","PDACCB-Property Damage Acc","BPD190602-041127",""
"06/02/2019 15:45:29","2","DISTU2B - Disturbance J/O","BPD190602-041183",""
"06/02/2019 15:49:46","2","SUSPI2B-Suspicious J/O","BPD190602-041184",""
"06/02/2019 15:56:41","2","DISTU2B - Disturbance J/O","BPD190602-041185",""
"06/02/2019 16:20:44","2","SUSPI1B-Suspicious I/P","BPD190602-041193","20190602-0005995"
"06/02/2019 17:07:21","2","NOISEB-Noise Complaint","BPD190602-041204",""
"06/02/2019 17:12:22","2","NOISEB-Noise Complaint","BPD190602-041206",""
"06/02/2019 17:12:40","2","NOISEB-Noise Complaint","BPD190602-041207",""
"06/02/2019 12:46:32","2","TRESP2B-Trespassing J/O","BPDBC190602-041143",""
"06/02/2019 13:07:54","2","LILAWB-Liquor Law","BPD190602-041147","20190602-0005989"
"06/02/2019 13:08:09","2","NOISEB-Noise Complaint","BPD190602-041148",""
"06/02/2019 13:10:36","2","PDACCB-Property Damage Acc","BPD190602-041149","20190602-0005991"
"06/02/2019 13:44:02","2","NOISEB-Noise Complaint","BPD190602-041157",""
"06/02/2019 14:15:44","2","NOISEB-Noise Complaint","BPD190602-041170",""
"06/02/2019 14:23:50","2","TRESP2B-Trespassing J/O","BPD190602-041174",""
"06/02/2019 09:26:44","2","PDACCB-Property Damage Acc","BPD190602-041103","20190602-0005982"
"06/02/2019 10:01:32","2","SUSPI2B-Suspicious J/O","BPD190602-041108",""
"06/02/2019 05:18:18","2","PDACCB-Property Damage Acc","BPD190602-041069","20190602-0005977"
"06/02/2019 04:29:51","2","ASSAU2B - Assault J/O","BPD190602-041063",""
"06/02/2019 02:24:14","2","NOISEB-Noise Complaint","BPD190602-041057",""
"06/02/2019 03:09:16","2","NOISEB-Noise Complaint","BPD190602-041059",""
"06/01/2019 22:34:37","2","CIVILB - Civil Assist","BPD190601-041021",""
"06/01/2019 22:50:42","2","NOISEB-Noise Complaint","BPD190601-041024",""
"06/01/2019 23:00:18","2","NOISEB-Noise Complaint","BPD190601-041026",""
"06/01/2019 23:17:11","2","NOISEB-Noise Complaint","BPD190601-041029",""
"06/01/2019 23:37:43","2","TRESP1B-Trespassing I/P","BPD190601-041034",""
"06/02/2019 00:37:01","2","NOISEB-Noise Complaint","BPD190602-041041",""
"06/02/2019 00:46:11","2","NOISEB-Noise Complaint","BPD190602-041042",""
"06/02/2019 01:29:34","2","NOISEB-Noise Complaint","BPD190602-041048",""
"06/01/2019 21:15:46","2","DISTU2B - Disturbance J/O","BPD190601-041009",""
"06/01/2019 21:29:37","2","NOISEB-Noise Complaint","BPD190601-041010",""
"06/01/2019 21:34:09","2","DISTU2B - Disturbance J/O","BPD190601-041011","20190601-0005967"
"06/01/2019 21:02:22","2","NOISEB-Noise Complaint","BPD190601-041005",""
"06/01/2019 22:19:59","2","NOISEB-Noise Complaint","BPD190601-041018",""
"06/01/2019 20:07:52","2","NOISEB-Noise Complaint","BPD190601-040980",""
"06/01/2019 20:11:35","2","NOISEB-Noise Complaint","BPD190601-040994",""
"06/01/2019 20:21:13","2","NOISEB-Noise Complaint","BPD190601-040991",""
"06/01/2019 20:45:08","2","NOISEB-Noise Complaint","BPD190601-041000",""
"06/01/2019 13:55:39","2","CRMIS2B -Criminal Mis J/O","BPD190601-040894","20190601-0005952"
"06/01/2019 18:29:28","2","NOISEB-Noise Complaint","BPD190601-040977",""
"06/01/2019 17:03:17","2","HAZARB-Hazard","BPD190601-040951",""
"06/01/2019 17:33:40","2","SUSPI2B-Suspicious J/O","BPD190601-040960","20190601-0005965"
"06/01/2019 17:50:47","2","NOISEB-Noise Complaint","BPD190601-040965",""
"06/01/2019 18:01:07","2","SUSPI2B-Suspicious J/O","BPD190601-040967",""
"06/01/2019 18:14:06","2","NOISEB-Noise Complaint","BPD190601-040972",""
"06/01/2019 13:14:50","2","PDACCB-Property Damage Acc","BPD190601-040883","20190601-0005951"
"06/01/2019 14:19:15","2","NARCOB-Narcotics/Drug viol","BPD190601-040900",""
"06/01/2019 14:42:19","2","PDACCB-Property Damage Acc","BPD190601-040911","20190601-0005957"
"06/01/2019 14:43:17","2","LILAWB-Liquor Law","BPD190601-040912","20190601-0005953"
"06/01/2019 14:44:41","2","LILAWB-Liquor Law","BPD190601-040913","20190601-0005954"
"05/31/2019 16:31:30","2","NOISEB-Noise Complaint","BPD190531-040637",""
"06/01/2019 12:18:49","2","CIVILB - Civil Assist","BPD190601-040862",""
"06/01/2019 11:46:53","2","PDACCB-Property Damage Acc","BPD190601-040855","20190601-0005948"
"06/01/2019 11:47:41","2","NOISEB-Noise Complaint","BPD190601-040856",""
"06/01/2019 09:02:00","2","DISTU2B - Disturbance J/O","BPD190601-040812","20190601-0005939"
"06/01/2019 09:58:56","2","HAZARB-Hazard","BPD190601-040834",""
"06/01/2019 10:01:04","2","PDACCB-Property Damage Acc","BPD190601-040835","20190601-0005942"
"06/01/2019 10:43:51","2","DISTU2B - Disturbance J/O","BPD190601-040844","20190601-0005946"
"06/01/2019 04:22:14","2","HAZARB-Hazard","BPD190601-040776",""
"06/01/2019 04:30:32","2","DRUNKB-Drunk Person","BPD190601-040778",""
"06/01/2019 04:50:26","2","NOISEB-Noise Complaint","BPD190601-040779",""
"06/01/2019 00:00:15","2","NOISEB-Noise Complaint","BPD190601-040750",""
"06/01/2019 00:07:43","2","NOISEB-Noise Complaint","BPD190601-040752",""
"06/01/2019 07:48:54","2","DRUNKB-Drunk Person","BPD190601-040798",""
"06/01/2019 08:02:41","2","DRUNKB-Drunk Person","BPD190601-040800",""
"06/01/2019 08:27:44","2","SHOTS2B-Shots Heard J/O","BPD190601-040805",""
"05/31/2019 23:05:51","2","NOISEB-Noise Complaint","BPD190531-040740",""
"05/31/2019 22:44:40","2","NOISEB-Noise Complaint","BPD190531-040736",""
"05/31/2019 22:54:15","2","SHOTS2B-Shots Heard J/O","BPD190531-040737",""
"05/31/2019 22:01:10","2","HARAS2B-Harassment J/O","BPD190531-040729",""
"05/31/2019 22:04:35","2","ASSAU2B - Assault J/O","BPD190531-040730",""
"06/01/2019 00:51:22","2","NOISEB-Noise Complaint","BPD190601-040756",""
"06/01/2019 00:56:17","2","NOISEB-Noise Complaint","BPD190601-040758",""
"06/01/2019 01:09:39","2","NOISEB-Noise Complaint","BPD190601-040759",""
"06/01/2019 01:20:50","2","TRESP1B-Trespassing I/P","BPD190601-040761",""
"06/01/2019 01:33:31","2","NOISEB-Noise Complaint","BPD190601-040762",""
"06/01/2019 02:42:47","2","NOISEB-Noise Complaint","BPD190601-040767",""
"06/01/2019 02:45:13","2","DISTU1B - Disturbance I/P","BPD190601-040768",""
"06/01/2019 02:52:20","2","NOISEB-Noise Complaint","BPD190601-040770",""
"05/31/2019 21:36:30","2","DISTU2B - Disturbance J/O","BPD190531-040723",""
"05/31/2019 21:39:38","2","NOISEB-Noise Complaint","BPD190531-040725",""
"05/31/2019 21:46:24","2","DISTU2B - Disturbance J/O","BPD190531-040727",""
"05/31/2019 20:55:05","2","NOISEB-Noise Complaint","BPD190531-040715",""
"05/31/2019 20:21:25","2","NOISEB-Noise Complaint","BPD190531-040708",""
"05/31/2019 20:45:10","2","TRESP1B-Trespassing I/P","BPD190531-040713","20190531-0005926"
"05/31/2019 20:10:10","2","TRESP1B-Trespassing I/P","BPD190531-040704","20190531-0005921"
"05/31/2019 19:51:17","2","HAZARB-Hazard","BPD190531-040699",""
"05/31/2019 18:54:26","2","CIVILB - Civil Assist","BPD190531-040688",""
"05/31/2019 19:03:12","2","DRUNKB-Drunk Person","BPD190531-040689",""
"05/31/2019 19:11:24","2","TRESP1B-Trespassing I/P","BPD190531-040690",""
"05/31/2019 17:51:28","2","HAZARB-Hazard","BPD190531-040669",""
"05/31/2019 17:59:26","2","DISTU2B - Disturbance J/O","BPD190531-040674",""
"05/31/2019 16:26:07","2","NOISEB-Noise Complaint","BPD190531-040633",""
"05/31/2019 17:04:34","2","SUSPI2B-Suspicious J/O","BPD190531-040650",""
"05/31/2019 15:05:28","2","LILAWB-Liquor Law","BPD190531-040609","20190531-0005905"
"05/31/2019 15:28:35","2","PDACCB-Property Damage Acc","BPD190531-040614",""
"05/31/2019 15:58:06","2","ASSAU2B - Assault J/O","BPD190531-040622",""
"05/31/2019 16:09:46","2","NOISEB-Noise Complaint","BPD190531-040627",""
"05/31/2019 14:16:31","2","SUSPI1B-Suspicious I/P","BPD190531-040595",""
"05/31/2019 13:57:45","2","PDACCB-Property Damage Acc","BPD190531-040583",""
"05/31/2019 14:05:37","2","SUSPI2B-Suspicious J/O","BPD190531-040589",""
"05/31/2019 14:10:00","2","ASSISB-Assist","BPD190531-040591",""
"05/31/2019 10:29:26","2","PDACCB-Property Damage Acc","BPD190531-040519","20190531-0005893"
"05/31/2019 12:38:42","2","PDACCB-Property Damage Acc","BPD190531-040549","20190531-0005896"
"05/31/2019 12:42:52","2","PDACCB-Property Damage Acc","BPD190531-040553","20190531-0005898"
"05/31/2019 12:31:35","2","HARAS2B-Harassment J/O","BPD190531-040547",""
"05/31/2019 13:23:29","2","LILAWB-Liquor Law","BPD190531-040566","20190531-0005901"
"05/30/2019 20:17:27","2","SUSPI2B-Suspicious J/O","BPD190530-040379",""
"05/31/2019 06:27:05","2","DRUNKB-Drunk Person","BPD190531-040452",""
"05/31/2019 09:22:55","2","DISTU1B - Disturbance I/P","BPD190531-040498",""
"05/30/2019 23:56:14","2","NOISEB-Noise Complaint","BPD190530-040419","20190531-0005875"
"05/30/2019 23:56:19","2","SHOTS2B-Shots Heard J/O","BPD190530-040420",""
"05/31/2019 00:25:29","2","NOISEB-Noise Complaint","BPD190531-040423",""
"05/30/2019 23:15:46","2","SUSPI2B-Suspicious J/O","BPD190530-040413",""
"05/30/2019 22:37:33","2","NOISEB-Noise Complaint","BPD190530-040409",""
"05/30/2019 21:51:21","2","DRUNKB-Drunk Person","BPD190530-040399",""
"05/30/2019 20:24:02","2","DRUNKB-Drunk Person","BPD190530-040383",""
"05/30/2019 19:36:50","2","NOISEB-Noise Complaint","BPD190530-040371",""
"05/30/2019 19:55:19","2","NOISEB-Noise Complaint","BPD190530-040373",""
"05/30/2019 20:50:24","2","CIVILB - Civil Assist","BPD190530-040387",""
"05/30/2019 20:54:03","2","NOISEB-Noise Complaint","BPD190530-040388",""
"05/30/2019 20:57:12","2","NOISEB-Noise Complaint","BPD190530-040389",""
"05/30/2019 17:56:46","2","SUSPI2B-Suspicious J/O","BPD190530-040351",""
"05/30/2019 18:10:43","2","DRUNKB-Drunk Person","BPD190530-040355",""
"05/30/2019 17:33:36","2","SUSPI2B-Suspicious J/O","BPD190530-040347",""
"05/30/2019 16:51:39","2","PDACCB-Property Damage Acc","BPD190530-040337","20190530-0005864"
"05/30/2019 15:54:32","2","PDACCB-Property Damage Acc","BPD190530-040316","20190530-0005859"
"05/30/2019 17:26:41","2","NOISEB-Noise Complaint","BPD190530-040345",""
"05/30/2019 11:49:33","2","LILAWB-Liquor Law","BPD190530-040228","20190530-0005851"
"05/30/2019 13:11:33","2","HARAS2B-Harassment J/O","BPD190530-040260",""
"05/30/2019 15:46:34","2","PDACCB-Property Damage Acc","UCBP190530-040312","20190530-0005858"
"05/30/2019 12:50:44","2","HAZARB-Hazard","BPD190530-040253",""
"05/30/2019 12:55:22","2","PDACCB-Property Damage Acc","BPD190530-040255",""
"05/30/2019 11:40:12","2","PDACCB-Property Damage Acc","BPD190530-040225",""
"05/30/2019 11:15:00","2","PDACCB-Property Damage Acc","BPD190530-040210","20190530-0005850"
"05/29/2019 20:45:08","2","FRAUD2B-Fraud J/O","BPD190529-040050",""
"05/30/2019 10:52:40","2","DISTU2B - Disturbance J/O","BPD190530-040201",""
"05/30/2019 10:10:56","2","HARAS2B-Harassment J/O","BPD190530-040180",""
"05/30/2019 07:11:10","2","PDACCB-Property Damage Acc","BPD190530-040125",""
"05/30/2019 08:02:11","2","PDACCB-Property Damage Acc","BPD190530-040135","20190530-0005844"
"05/30/2019 00:35:31","2","NOISEB-Noise Complaint","BPD190530-040097",""
"05/30/2019 01:03:02","2","NOISEB-Noise Complaint","BPD190530-040102",""
"05/30/2019 03:46:59","2","NOISEB-Noise Complaint","BPD190530-040111",""
"05/29/2019 22:34:31","2","NOISEB-Noise Complaint","BPD190529-040076",""
"05/29/2019 22:56:25","2","NOISEB-Noise Complaint","BPD190529-040079",""
"05/29/2019 23:00:47","2","NOISEB-Noise Complaint","BPD190529-040080",""
"05/29/2019 23:04:12","2","NOISEB-Noise Complaint","BPD190529-040082",""
"05/29/2019 23:14:18","2","NOISEB-Noise Complaint","BPD190529-040085",""
"05/29/2019 23:24:37","2","NOISEB-Noise Complaint","BPD190529-040086",""
"05/29/2019 22:04:03","2","NOISEB-Noise Complaint","BPD190529-040068",""
"05/29/2019 22:16:25","2","CRMIS2B -Criminal Mis J/O","BPD190529-040070",""
"05/29/2019 21:08:14","2","CIVILB - Civil Assist","BPD190529-040056",""
"05/29/2019 21:41:27","2","SUSPI2B-Suspicious J/O","BPD190529-040060",""
"05/29/2019 22:00:13","2","SUSPI2B-Suspicious J/O","BPD190529-040064",""
"05/29/2019 18:40:25","2","SUSPI2B-Suspicious J/O","BPD190529-040019",""
"05/29/2019 17:50:58","2","HARAS2B-Harassment J/O","BPD190529-040010",""
"05/29/2019 16:20:36","2","PDACCB-Property Damage Acc","BPD190529-039971",""
"05/29/2019 09:31:21","2","WEAPO2B-Weapon J/O","BPD190529-039805",""
"05/29/2019 09:32:04","2","PDACCB-Property Damage Acc","BPD190529-039807",""
"05/29/2019 14:13:28","2","DISTU2B - Disturbance J/O","BPD190529-039923",""
"05/29/2019 13:41:42","2","OAAB-Other Agency Assis","BPD190529-039906",""
"05/29/2019 12:12:29","2","PDACCB-Property Damage Acc","BPD190529-039869",""
"05/29/2019 12:33:48","2","PDACCB-Property Damage Acc","BPD190529-039884",""
"05/29/2019 12:39:22","2","HAZARB-Hazard","BPD190529-039887",""
"05/29/2019 04:37:02","2","HARAS2B-Harassment J/O","BPD190529-039766","20190529-0005802"
"05/28/2019 17:42:32","2","INEXP2B-Indecent Exposure J/O","BPD190528-039705",""
"05/29/2019 00:50:11","2","NOISEB-Noise Complaint","BPD190529-039757",""
"05/29/2019 05:32:33","2","TRESP2B-Trespassing J/O","BPD190529-039769",""
"05/29/2019 08:28:26","2","PDACCB-Property Damage Acc","BPD190529-039788","20190529-0005806"
"05/29/2019 08:57:19","2","PDACCB-Property Damage Acc","BPD190529-039793","20190529-0005809"
"05/29/2019 09:03:34","2","PDACCB-Property Damage Acc","BPD190529-039796","20190529-0005810"
"05/29/2019 10:41:32","2","CRMIS2B -Criminal Mis J/O","BPD190529-039828","20190529-0005814"
"05/29/2019 10:43:10","2","PDACCB-Property Damage Acc","BPD190529-039830",""
"05/29/2019 10:45:51","2","PDACCB-Property Damage Acc","BPD190529-039832",""
"05/29/2019 11:11:01","2","HARAS2B-Harassment J/O","BPD190529-039843",""
"05/28/2019 21:23:06","2","NOISEB-Noise Complaint","BPD190528-039738","20190528-0005799"
"05/28/2019 19:11:34","2","CIVILB - Civil Assist","BPD190528-039720",""
"05/28/2019 19:13:15","2","TRESP1B-Trespassing I/P","BPD190528-039721",""
"05/28/2019 19:37:15","2","SUSPI2B-Suspicious J/O","BPD190528-039725",""
"05/28/2019 19:44:42","2","TRESP1B-Trespassing I/P","BPD190528-039727",""
"05/28/2019 20:16:25","2","TRESP1B-Trespassing I/P","BPD190528-039729",""
"05/28/2019 22:02:36","2","SUSPI2B-Suspicious J/O","BPD190528-039740",""
"05/28/2019 22:28:02","2","NOISEB-Noise Complaint","BPD190528-039741",""
"05/28/2019 22:44:59","2","NOISEB-Noise Complaint","BPD190528-039742",""
